Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Target1
-1.341212608278524177e-01,-7.488584918980009109e-01,9.353476905238182759e-01,3.575677971867874394e-01,7.748122508311007239e-01,1.052257439793785165e+00,4.502256187520450870e-01,1.404890406858102514e+00,-2.106682459837456722e+00,-5.509738055096374820e-01,-1.513385450437138846e-01,-1.546759516573396498e+00,-9.189323877773417637e-01,3.062827465642706803e-01,3.180954526093857093e-01,-7.995867072420598243e-01,7.000102541346748808e-01,8.107822326091216336e-01,-6.175312394159557239e-02,-6.612740873327553892e-01,1.346034345193944493e+00,-2.012466095567761126e+00,-1.148674624563213342e+00,3.857261036439164070e-01,-4.630457730084586165e-01,-1.690212320905257304e+00,-9.497941449820460624e-01,6.250435036034457381e-01,-4.353868562752274407e-01,1.065738791216131132e+00,1.438999835296364660e+00,-3.061796144057114422e+00,1.867977241712289072e+00,4.698221395789006216e-01,9.077764648147972348e-01,1.058243280739819880e+00,-6.141477952884528968e-02,1.211656379045090492e+00,-8.044638953322291730e-01,9.389107256748514541e-01,4.108642097810696336e-01,-1.243751286138163215e+00,-6.240538791883253333e-01,-4.879322288760207238e-01,-3.313309547388726961e-01,5.266259834483466573e-01,2.166793725368473256e-01,1.101618659766806285e+00,1.516216724758030210e-01,-8.186900913032100213e-01,1.085478861719339078e-01,1.407169383539780272e-01,1.449316781709621749e+00,-1.530072876579678276e+00,6.276809906612192125e-02,1.619095229772323563e+00,-2.892749939854984825e-02,-1.251111054354004104e-01,1.435457041303967729e-01,-1.173855941635118194e+00,1.351872987083758471e+00,1.221578399589116071e+00,7.502973749725617980e-02,1.730093280629176444e+00,-5.299234183080607785e-01,2.525975254520982927e-01,-1.467355882459152383e+00,-5.238712002848229243e-01,-7.192589284526735849e-01,-3.636911355749529173e-01,2.088882565818928339e-01,4.152318327540577281e-01,9.904260579154980926e-01,6.333724763065677887e-01,1.140351933118069150e+00,1.082401874844448830e+00,-2.882059646402505559e-01,-1.179032284326867019e+00,-9.211930272561426672e-03,-5.354993499879366903e-01,-5.613690214661350986e-01,1.288404732035316691e+00,-1.145293706717529364e-01,-1.285598816750970208e+00,4.735494923407511658e-01,-1.213943543973117656e+00,-9.395774132492853425e-01,6.732076846521967139e-01,-1.758318880658984174e-01,1.585646925538722662e+00,-2.716976198626033234e+00,-6.807827766109212364e-01,1.396737051092065807e+00,-1.856353035221841585e+00,3.007901969264277220e-01,-1.345819777816180229e+00,-1.613754809774506638e-01,-2.201451503069436558e-02,2.085680194596994053e+00,4.740674331212680892e-01,1.000000000000000000e+00
-5.696805161712439336e-01,1.192228323882997376e+00,6.020773295339634235e-01,-1.301133337892027786e+00,-5.831612181530340111e-01,3.561351526103121584e-02,7.453075610152498642e-01,7.249060285127802983e-01,-2.376226308970161849e-01,-1.203682478266064226e+00,3.722366070478733691e-01,6.934100588908346241e-01,-1.326253333828377734e+00,-5.781711797105512640e-02,-5.721513141951102277e-01,-1.218004422667562092e-01,3.264178061829469124e-01,1.981703117682118986e-01,-1.207167907744234547e+00,2.934016065062450829e-01,2.027932574797433607e-01,-6.242799000091183714e-01,1.417656331737224829e+00,-1.509391640707070437e+00,3.898889228017318187e-01,1.888686501301552356e+00,-1.248604949366725198e-02,6.195828130077118967e-01,-1.312075399337933268e+00,-2.604927963224970444e+00,6.027720842167294535e-01,7.141099122534945443e-02,-2.507908605549582060e+00,-9.222994489109817007e-01,-6.906385601342759362e-01,-8.792384542463039798e-01,1.924762808723733176e+00,4.789505973333588740e-01,1.823289864414538108e+00,-3.290653458187741132e-01,-1.192131368843551420e-01,2.072363426994217939e+00,-4.549104155892360647e-03,-9.501161078299966700e-01,-1.779415711936068456e-01,-2.493240638042431290e-01,8.191473905963388147e-02,6.523512465052569986e-01,-3.303682046514989836e-03,-6.454660804367078342e-01,-7.910155818828228380e-01,-2.157828914119188368e-01,7.014442828819109632e-01,-8.419673083783474343e-01,1.172791043298582053e-01,5.829815041966226463e-01,9.429624001435941150e-01,2.279936459976280583e-01,-1.296083530234026115e+00,4.631770653929984660e-01,1.062542541994871970e+00,1.364255760688702912e+00,1.594552141264675260e+00,3.674355414254338315e-01,-4.017079527625013191e-01,5.441622778675827554e-01,-2.723703321458286197e-01,7.718367754412422954e-01,7.563098850929153016e-01,-1.027375600795527449e-01,-1.493767474926626315e+00,2.504935695342480617e-01,-8.020499626106333269e-01,2.054002107759286544e-01,1.955341502511607210e+00,9.232746309425634568e-01,-6.716938452739978915e-01,-7.306387559110767427e-01,-7.321790871321059990e-01,-1.351813389017422207e+00,-1.354019381463672789e-01,-3.793618473524562051e-01,-1.953797777892747334e+00,1.636167349294372908e-01,9.925291493311498847e-01,1.452346198983385683e+00,-1.649635713765868150e+00,-1.547775165392787811e+00,-1.932301198224934513e+00,2.249486195962373536e-01,-8.230043412448158069e-01,6.788947871035980741e-01,-2.661732766795271488e+00,4.643644941663585546e-01,1.447377211263742636e+00,-6.229797879501091096e-01,-4.109077204175128062e-02,1.996317096224896392e+00,-1.532237213330158943e+00,-2.546037009362860370e-01,0.000000000000000000e+00
4.976918504032440960e-01,-5.875935076529766876e-01,4.342085599940360141e-01,-4.451941416792624673e-01,-7.442384069481626785e-01,-1.066379592533457654e-01,-1.682266688281032430e+00,6.235164748841843796e-01,8.266045941049260382e-02,-6.882252343109372950e-01,8.523032608008879185e-01,-1.551536937130336247e+00,8.357720360631799572e-01,2.199269230979223000e+00,-9.517872723241304067e-01,-1.658264960790550191e+00,3.130685051495737947e-01,8.859654171222427488e-01,-2.440459691805207665e-01,1.507606332377008918e-01,2.151885874648586494e+00,-1.125084200480045205e+00,4.640335184081853526e-01,-4.150099876094581197e-01,-2.034068769531528265e+00,1.687584916590330053e-01,6.905815298317403705e-01,2.901602446252016798e-01,1.374640377648324654e-02,1.385162432574320146e+00,-7.413901828026502328e-01,1.800085737063809865e-01,3.032179725253880687e-02,1.186288342175447097e+00,1.508446266527789348e+00,1.336640734372000594e+00,-2.872636460323993113e+00,1.136901879279178240e-01,-8.399344573922339352e-01,1.980016669811650365e+00,-3.555588755145727697e-01,7.871801501219936881e-02,2.104009331561633278e+00,1.560405527253909241e+00,9.277453883789640310e-01,-7.239329657024392572e-01,1.930535186186879804e+00,-7.340601176448890985e-01,1.696662864648915470e+00,4.821243709808111233e-01,9.052766426456724247e-01,-8.027215382390338050e-01,6.602942400362914466e-01,-5.542195110187279061e-01,4.336749647691063858e-01,-1.612947282802751792e+00,1.237728352855258063e+00,8.153598245703703729e-01,1.248635457336496390e+00,-1.498379993697295465e+00,-1.689111938036054861e+00,-9.237739720255310205e-01,-6.472967344207665175e-01,1.371831531847414354e+00,-1.030574169057498768e+00,6.829534552385366775e-01,-6.935709851140217097e-01,-6.768189845016083783e-01,-3.489451415105257470e-01,3.266764114527003215e-01,-1.262946011365360333e+00,2.771142629783441072e-02,-2.328003016068653785e+00,9.550880238523056232e-01,1.123881106413525233e+00,-7.589914091333093138e-01,-1.433214411330674398e+00,-9.741730780290521752e-01,-4.436576396617000068e-02,1.745765037363218031e-01,1.330027293547969336e+00,-1.586255497154291039e+00,-2.713872330195287397e+00,4.276879485394988190e-01,4.295882168726721795e-01,1.126146643440117279e+00,4.927196539110083595e-01,6.685908224008323408e-01,-2.590980788605335428e-01,1.071168021924081781e+00,-6.582645661458402797e-01,-1.661830231035116068e+00,-6.692924051516466744e-01,7.122512824745998172e-02,-1.291576654727447648e-01,-1.050480056961319852e-01,1.064789248697404656e+00,-4.507792226684825265e-01,-7.201016098378337782e-01,-4.603687041241649180e-01,1.000000000000000000e+00
2.387765719654765029e+00,1.387346302392122643e+00,-7.440113868799839159e-01,8.768229485570345760e-01,-6.264494141631911095e-01,-1.434408510493239586e+00,-1.164900868122404828e-02,-9.706924340514355709e-01,-1.732114990634864016e-01,-7.045055045080722556e-01,-1.522085573207754061e+00,-4.864416872885561349e-01,-4.156983610304033072e-01,-5.254244731018444803e-01,-9.548451168965869096e-01,-9.554112798389478023e-01,2.856897609442444197e-01,1.554979163302533163e+00,-1.874955639098206728e+00,3.956625021047827095e-01,3.486708270186430342e-02,1.790567908667076436e-01,-2.021587158180426225e-01,-1.845231575143659875e+00,-1.665814019865767381e+00,3.488155450121858958e-02,5.478615973720675214e-01,-6.301497430478758544e-01,1.027273699818412434e+00,1.937571249040789811e-01,-1.154280270639410411e+00,-1.058443780306800974e+00,-2.209308487566024048e-01,1.718118535995953877e-01,1.921891155553474562e+00,-3.224200952556845468e-01,1.559037661729009150e+00,2.184323480018281582e+00,6.569044186124399498e-02,5.295232043960726998e-01,-2.749791181730225076e-01,-1.273475657636834006e-02,2.780346486721086752e+00,-8.011789744724015505e-02,-8.227606702047672860e-01,-5.134732377595194741e-01,-2.689364034488647692e-02,5.818068840005135023e-01,5.675747789996995474e-01,8.060417843472440502e-01,3.661739953013567472e-01,-1.829499224508911448e-01,1.958942788200569995e-01,7.829507334565093402e-01,-9.690374623070823201e-01,1.460082439996833736e-01,6.274379090912309831e-01,9.135933644167056888e-01,1.336996556964795690e+00,1.220767105189850543e-01,1.924019171161104325e-01,1.550941058103745496e+00,-7.079021396961520107e-01,-1.267293885342676507e+00,1.520928842454836172e+00,-1.095989993007386865e-01,-5.665505434564194892e-02,5.071989925107217578e-01,-4.470833530693336944e-02,1.180634358098292758e+00,-5.879874500831977491e-01,2.335274246812369114e-01,-3.422384531207744995e-01,-1.422196191599540249e+00,-1.382880962597140773e+00,-8.767566005032627618e-01,5.398851378501741405e-02,-1.761132045988168526e+00,7.067216889656577905e-01,8.297515623746696267e-01,1.326923120526551092e-01,6.296004688931190474e-01,-2.091964575747211175e+00,1.752904045744681172e+00,8.053595546259909588e-01,-5.379067413526826824e-01,-5.380644006352180986e-01,4.486315991342265663e-01,3.689611886364490001e-01,6.200874432431828787e-01,-4.131700345976425659e-01,-7.992437721982943444e-01,-2.598487883776168794e-01,1.046362435909203858e+00,-1.784046889142767212e+00,-5.689187294351961688e-01,-1.262791580316313444e+00,1.180860551380752549e-01,-9.144589010479588220e-02,1.372113700773800460e+00,0.000000000000000000e+00
-1.371421570625106057e+00,-1.556667715942382235e-01,2.644173833707329502e-01,1.182226312402174573e+00,-6.747436880638018053e-01,-8.501471783985180553e-01,1.468669220755989581e-02,9.826593567383135053e-02,-5.556980683121975906e-01,-1.048953472545924637e+00,6.893842507315258716e-01,5.129575314414182019e-01,-2.293793608880012602e+00,-3.506659260643279485e-01,-2.753212565373403531e-01,3.133191431744783428e-01,-1.525699548510431325e-01,5.248175182095806690e-01,-3.665525316236807885e-01,1.019315818482483676e-01,-6.712271032683858607e-01,-4.509712025894056509e-01,-8.597204696280325020e-01,-1.031585964316016069e-01,-1.162060271669159262e+00,-5.642243321346878115e-01,-3.629374181341905037e-01,1.787927698686194722e-01,-7.986681371658903572e-01,1.876521714304460353e+00,1.702152854135929427e+00,1.180342375762622353e+00,6.657294927643719884e-01,1.395740453030750228e+00,2.004410273492407135e-01,9.456746763054828531e-01,8.024853276846347638e-01,6.735958504099613942e-01,1.479975656073567514e+00,8.279522085374154683e-01,1.022424162478668963e+00,-1.130600202866655968e+00,5.363397808398714384e-01,4.325198871810058757e-03,4.832129161007692186e-02,3.407080986292455593e-01,1.987746708160273712e-01,-1.316977286033958194e-01,5.112625599608119353e-01,-8.396139521671446282e-01,4.029478849041703836e-01,8.656225794366199100e-01,-7.386672947244814491e-01,-5.391064891638919221e-01,-2.490534573939551521e-01,8.717698226042684961e-01,-2.073469563245047276e+00,8.739163939692690120e-02,3.776035796501685526e-01,-3.107472946693566260e-02,7.894490944114099795e-01,-1.406935653152402654e+00,1.217488999271471251e+00,6.503933854681461790e-01,-3.891129874755661078e-01,1.299230580935477830e+00,1.325516352735167103e-01,3.970629350088853982e-01,1.300328313445676010e+00,3.474398392390261048e-01,-1.487934581426697767e+00,-8.635937701064688721e-01,-8.025722395499929052e-02,-6.166064109464212128e-01,2.145448976306997491e+00,1.091314022094810099e+00,6.943371927490187279e-01,3.671881634667895772e-02,-3.355799838811092672e-01,-7.459722723732773453e-01,4.955266864223550893e-01,1.232835925609889055e-01,-9.520729224159393267e-01,2.040559666314675447e+00,2.512533096971738544e+00,1.851908074896127188e+00,4.217328483393324445e-01,5.868179748565327536e-02,-3.535215477670509698e-01,-1.259233466563439929e+00,-1.826230274237374607e+00,1.136983973747476062e+00,-3.799881584032996917e-01,2.064326075082489886e+00,-1.365625882252570422e+00,1.135818921727327568e+00,1.265309245953565309e-01,-1.806630638883351070e+00,8.788811119243401526e-01,2.146999989561908073e+00,1.000000000000000000e+00
5.231323639506243461e-01,-7.157255845700561947e-01,-3.139192328158031398e-01,-1.756894712674172132e-01,-1.246445023235885463e+00,6.695338263839111237e-01,-1.810361242333699272e-01,1.237311174909848432e+00,-5.601374306900930300e-01,-1.099032900379562916e+00,9.980833316184442028e-01,8.496810630296476319e-01,-1.452794516607434049e-02,-3.569986316085277389e-01,8.919015935164611442e-01,-2.147371032323634188e-01,-2.327844516333628933e-01,-4.123259885438136929e-01,2.692720057398538813e-01,1.079692036073038430e+00,3.231201451286661031e-01,1.031672793835919810e+00,1.152025744208882374e+00,-6.848784373796295011e-01,-1.238812749614528252e+00,-5.719921831244971777e-01,2.760548666403709994e+00,-6.286499688604046954e-01,-2.277909177728860979e-01,1.496523169432380507e-01,-1.189480258243026833e+00,-7.238515120119043411e-01,-2.111067280710130056e+00,-8.866230948503607268e-01,1.189921911983317981e+00,2.456097864902174743e-01,4.807211101915647711e-01,4.897510349738828928e-01,1.171810839485782019e+00,-8.725679799794989755e-01,-5.751985648241101368e-01,9.417484619720984940e-01,6.612729709760811758e-01,9.446122529415879781e-04,6.783299282828596510e-01,-9.194841772335987651e-01,1.202582852048077910e+00,1.489489627607312183e+00,3.050051093649469580e-01,1.383681238070149311e+00,2.801242788726863164e-01,-9.531322894162191917e-01,6.064418886346384374e-01,-1.126467985373968306e+00,-1.023997368180246781e+00,-3.047033565372058384e+00,-1.687773433505935783e+00,-6.721482243154127678e-01,9.457441960275807524e-01,-8.763661455560621816e-01,-2.798372557336120003e+00,1.548499871892375646e-01,1.076995131426487617e+00,1.740232541374324704e+00,1.091489104398295051e+00,7.389633798026016276e-01,1.862907150267004430e-01,6.208246844681102328e-01,-3.370111426800302956e-01,2.565253340178592079e-01,7.040884660214432600e-01,1.022080986994406304e+00,1.709326741074197187e-01,-3.057530294944120208e-01,-1.417610039156021795e+00,-1.411063976112972629e+00,-1.016245403559746352e+00,3.717091505214948910e-01,6.592173110586894147e-01,1.181163464170998934e+00,5.267019947424286253e-01,5.115947848233876744e-02,-1.782694210917182609e+00,4.327298181329925497e-01,9.160202840135724944e-01,9.448372155047592980e-01,3.005301151883595923e-01,-1.151144353576870616e-01,5.535770218332848325e-01,4.381587152700147092e-01,1.504609069984211567e-01,-7.302854667882050510e-01,-9.927524598110435416e-01,3.146514163159098709e-01,-4.154034628498323722e-01,1.037823119184041021e+00,5.500252357652527513e-01,-9.280160083035983165e-01,-2.916964517960482173e+00,-1.247552296754867174e-01,0.000000000000000000e+00
-1.056943879713499346e+00,1.413185419426786493e-01,-9.604782263568630851e-01,9.190770015672422577e-01,3.616339340702253158e-01,2.445116505252664663e+00,5.941057637164414151e-01,3.321601166647714098e+00,7.560220318390356020e-01,1.515682884336038816e+00,1.757798212210502475e+00,1.262938460532582741e-01,3.123318138658841003e-01,-6.404228098505991562e-02,2.156823386578365920e+00,4.600043715044298959e-02,-2.023052421525069200e-01,8.657517238286697170e-01,1.086791030921011814e+00,4.619690652609765857e-01,-4.926210777465486745e-01,-5.062540044269022710e-01,8.122920904779814544e-01,-8.541126859278108663e-01,-2.593738814230456935e+00,7.616765705368672146e-01,2.296841711684053600e+00,-2.823076090709615293e-01,-3.106910221303100239e-01,3.956320560737641712e-02,1.467128827607006247e+00,-2.532100561258885829e+00,1.298170885754705406e+00,2.926163760746947062e-01,-5.294713499377656785e-01,1.410845983802752501e+00,5.864960136388597256e-01,-4.671124418957181557e-01,2.490852502162120841e-01,1.696850412303270161e+00,6.855157098323830245e-02,2.970275516566457941e-01,3.389512948543269566e-01,4.523965852154355205e-01,-9.836844782010999433e-01,9.347560359277761188e-01,-1.689672250580340540e+00,-9.713794984751161765e-01,9.979117135835315899e-01,7.022774449438241584e-01,-4.802343467662762988e-01,1.004214848189851850e+00,3.381133016787887247e-01,-9.995013072143155153e-01,-1.030979098667042848e+00,-6.893205721211149717e-01,1.127291211065261756e+00,-1.383328912070957983e+00,-1.031879316827852389e+00,-6.981250559232673458e-01,-9.545377117925908372e-01,6.818603630412741756e-01,9.030220822265206948e-01,-1.733496060996027044e+00,1.709397305173016579e-01,5.938034513085869159e-01,-2.606385453624723514e+00,-1.192254005197817213e+00,-2.402396347100425600e-01,-3.143339004052848606e-01,-1.597754432693467286e-01,-1.449587040744128252e+00,-1.481506921324218462e+00,1.445608345315211984e+00,5.009767914611461537e-01,2.222046487531970649e-01,3.277698031209430596e-01,3.840419457242804091e-01,-4.071114873436565418e-02,-8.429499799833535534e-02,-4.347663910547706900e-02,-1.363516689173319474e+00,9.793159127679079701e-01,-7.506350528178638015e-01,4.013633889461564186e-01,1.863039182984820574e-01,-1.716467732493617504e+00,2.384285299939288283e-01,-3.681376837874429375e-01,-1.486860217982132748e-01,2.185705621155816569e+00,-1.279711939869881077e+00,1.552254173933747872e+00,4.083367077328731720e-01,-9.943068263229731807e-01,-1.381305681888599146e+00,8.874447748600422514e-01,1.367877898939343195e+00,6.148804803668236341e-01,1.462052488763124991e+00,1.000000000000000000e+00
-1.090508667481699501e+00,8.406484781380934024e-01,-7.633908407864095635e-02,-2.256250117810418843e+00,3.034519325946295476e-01,-4.383561661667590981e-01,8.919675819978964970e-01,1.193414585140634143e+00,-6.700232805994619234e-01,-8.904211949649969149e-02,1.577088212470096007e+00,3.440461379949239507e-01,-3.297423647625177812e-01,-1.839566785967980955e+00,4.638727652285195568e-01,3.954369639302893202e-01,-9.912055484724832111e-01,-7.734995824944582710e-01,-1.323408583223880886e+00,-1.940533397169716734e+00,-1.419185507893644171e+00,1.119707725248869412e+00,4.361870953416942531e-01,-1.683206807014817619e+00,1.910342501588042863e+00,1.430556815579963503e+00,1.768924460523686182e-01,1.521641900056982799e-01,-8.496140219658460113e-01,-1.425103970801691600e-01,-5.873750665492240008e-01,8.110896766545226955e-01,-6.090268592830072603e-01,-9.694155765742591691e-02,-1.300439856600082766e+00,-9.818996930473791185e-01,7.650019773845077031e-01,-2.532173670554681011e-01,-7.725985596624938001e-01,1.439372343795365383e-01,-5.324304212791321905e-02,-6.496164865120335197e-01,6.133491654036357099e-01,-1.438854164846784078e+00,-2.231537638721763361e+00,5.537811944266112230e-01,1.001920703527667600e+00,-2.114286135422598634e-01,-7.158649273235084820e-01,5.037794661678846042e-01,7.315271317349839042e-02,-2.445227490778701274e+00,7.071347443209271555e-01,6.342845103835338394e-01,1.136447627051515141e+00,-4.406202853046002899e-01,2.611061815629574512e-01,2.710909822158606430e-01,1.869794144690470894e-01,-2.327604042701149734e+00,-3.496727373372330305e-01,8.676652180131120273e-01,-2.296632432908108090e-01,-1.732327332083274607e+00,-5.773962487387679365e-01,-1.738331868174650907e+00,1.324868271478720327e+00,-3.734121628503217494e-01,1.006703923922336319e+00,7.944416483012172181e-01,1.571463051309722747e+00,-8.128021008388902624e-01,-9.587145005100088102e-02,-9.477243177250659345e-01,-7.431524811887656456e-01,1.399229924685350790e+00,1.843699976477568114e+00,9.500266247483306337e-02,-5.874814673275584598e-01,1.257949942945930655e+00,5.273885275650070925e-01,-2.261237263545348708e-01,-9.538609617541667918e-01,3.038613146488246611e-02,8.833968424560664223e-01,-1.088014541416647107e+00,1.098273057725845492e+00,-1.518206705189434791e+00,-1.010025173053764325e-01,8.013010182970272677e-01,-8.586683980979282760e-01,1.077314881367668953e+00,1.251746116962845212e-01,7.361654792450188500e-01,-4.436027396060995831e-01,-3.331445933704887431e-03,7.071580306332684307e-01,-2.836254522565110348e-01,-6.398698230800119457e-01,-1.363077668155705080e+00,0.000000000000000000e+00
-3.238184012529377043e-01,-6.769761403451017845e-01,2.400119948327951724e-01,-3.544710406875544728e-01,-4.570151963797942085e-01,9.903833277305738036e-01,1.164434967731236004e+00,-2.395380301154250158e-01,1.158362992598853947e-01,1.510976568659707642e-01,2.592206428814844976e+00,3.763134097584245885e-01,-1.032794057431853929e+00,-1.920605022915818361e-01,1.000541417592662879e-01,-4.659236486529018395e-02,-5.769034968640224248e-01,2.150677311335872088e-01,-4.072660506727862617e-01,5.325800978542055697e-01,8.022250436065915258e-01,-8.290402876774158880e-01,7.213141434410902386e-02,5.761532455158069332e-01,-3.376404783290903877e-02,3.355641603815387453e-01,-1.088312924990008979e+00,-1.534988752864545836e+00,3.166327531998403000e-01,1.916692730200791450e+00,5.917685616941217308e-01,-6.798905464584117375e-01,2.355041701361004769e+00,6.861552885218037412e-01,1.315878116805070108e-01,1.378750592388078733e+00,-2.307329000599348534e-01,3.478820354530782755e-01,-6.832771085764979269e-01,9.200173015366075457e-01,-1.690702887863385073e-01,8.089355159635429615e-01,-8.199970190400820425e-01,-6.921438518865402623e-02,1.742166579065399512e-01,3.297310182009111634e-01,-7.847681429670653186e-01,-1.615802175424753351e+00,1.061778422369170916e-02,-1.547198932664108906e+00,-7.505076604678833085e-01,-4.304220408065200232e-01,-1.245018726791373431e-01,1.100778406407013632e-01,1.613833376487867899e-01,5.325101853518362516e-01,9.055025375363345841e-01,8.881381267556431869e-01,-9.156060075423743116e-01,1.343390467612009864e+00,1.295013277061456414e-01,1.025801938101234212e+00,-4.275300410908043913e-01,-3.758312167889414357e-01,-5.881170127667288972e-01,-7.847581611045422179e-01,-7.143844620953463450e-04,-9.272571986372507569e-01,1.564888669671615495e-01,1.287325320716443233e+00,-4.690490912896762982e-02,5.946408947095701558e-01,3.290536097272745431e-01,3.916193737379303763e-01,1.759019635150704530e-01,2.468304750051871499e-01,1.361638999598894229e+00,9.906618752863096677e-01,1.512339647740869319e-01,-1.176083457513324992e-01,8.779850825371788847e-01,1.619090734588338076e+00,9.220418378363128831e-01,-3.079818138254781235e-01,1.899744921061460520e-02,-3.599952687631895465e-01,8.348949446242304173e-01,-3.585347501669640113e-01,-9.439554710090509726e-01,2.915019024339689402e+00,4.405596083016152797e-02,-5.487977574416870175e-01,2.022035317442592461e+00,7.933109060227456766e-01,4.603793235193638922e-01,6.242098876812333108e-01,1.081784563761049922e+00,-2.392675733579345820e+00,1.935563320949545307e+00,-4.238806319520718735e-01,1.000000000000000000e+00
-1.941757036072404019e-01,-6.010099140762414915e-01,9.821253743150692994e-01,-2.661942269974034936e+00,9.043018853375894839e-02,1.156082873601545380e+00,-3.830331850334166566e-01,-7.321636677827566553e-01,-1.139686577596678241e+00,8.937367015478006049e-01,-6.611953345930817738e-01,1.384887519032949710e+00,1.601433300980050767e+00,-1.258088135888689507e+00,2.881630725203720989e-01,-6.513477229709607741e-02,1.354524031185178889e-01,8.654854540886378622e-01,-1.189317504089025368e+00,-1.287341582347201419e+00,3.896122058262088128e-01,9.569140780121753176e-01,1.167144013037464845e+00,1.247897886371038156e+00,2.382898572929964265e-01,-4.611521609038941594e-01,8.336847557470462577e-01,-1.295008689590110729e+00,-6.984776049521573826e-01,1.191031029641157479e+00,-2.473755963075548181e-01,1.153407467383330332e+00,2.491310965077793149e+00,-1.186611462891266344e-01,1.588715418124442724e+00,-2.093743750342073884e-01,1.059565749929103573e+00,7.935741833427499836e-01,-4.356186396159896224e-01,-1.849526820463779586e+00,1.427235627693043796e+00,6.125387148084643352e-01,1.729300583273822634e+00,9.866194124596925352e-01,5.524762040664690094e-02,5.952282038473756254e-01,5.377328245663880457e-01,-1.752467568951719401e-01,8.095011454123076655e-01,-2.798886354023968903e-01,-2.632119538488228994e+00,1.054316855969000155e+00,-3.894644067834598378e-01,-1.340970723933931352e-01,-4.926992730885464411e-01,2.267086008759205296e+00,9.522954746764342171e-02,-2.935953822836640525e-01,3.531105242618721163e-01,-8.025674286817874314e-02,1.915412657442177480e+00,-1.079160950759394222e+00,1.427053771392587711e+00,-7.676478596465478033e-01,-5.093985138902706877e-01,7.536605698390959063e-01,1.710061444864963365e+00,1.610426953690076823e+00,4.714525405969058891e-01,7.519122639813160536e-01,1.557538456956258088e-01,-4.365320994655694786e-01,-1.489763278260595181e+00,-5.692488082365618762e-01,2.142230651955931098e+00,-1.569056218190615803e+00,4.786488661621546847e-01,-2.649757191665916278e-01,-1.337340655435907300e+00,-1.522482103301049605e+00,-7.952386591471980459e-01,-2.997058046524980202e-01,5.948506005981453182e-01,-7.081032634063015863e-01,-9.505899320748062431e-01,1.305792719846499583e+00,-1.192060378091284845e+00,2.446845403198127586e-02,8.227424228516436733e-01,-5.481788323746333846e-02,6.214637899774885232e-01,-1.356518100526536541e+00,1.141511957738865490e+00,7.270994254940872370e-01,-1.615297783032301204e+00,1.174306125542135953e-01,2.351858084105736546e-01,9.230844664428279334e-01,2.831199905491639246e+00,-1.100684237065811116e-01,1.000000000000000000e+00
